file_name,production_number,plate_count,rivet,die,upper_type,upper_thickness,middle_type,middle_thickness,lower_type,lower_thickness,head_height,caption
SPR2_SU5.5X5.0_S442_SABC1470(1.4T)_A6451(2.0T)_67.71.png,4th,2,SU5.5X5.0,S442,SABC1470,1.4,,,A6451,2.0,0.33265921716568775,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.4 mm thickness, lower plate is orange and type A6451 with 2.0 mm thickness, head height from rivet top to upper plate is 0.3327 mm"
SPR2_SU5.5X5.0_S459_SABC1470(1.0T)_A365(3.0T)_61.31.png,4th,2,SU5.5X5.0,S459,SABC1470,1.0,,,A365,3.0,0.23804857232412263,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A365 with 3.0 mm thickness, head height from rivet top to upper plate is 0.2380 mm"
SPR2_SU5.5X5.0_S459_SABC1470(1.4T)_A6N01(3.0T)_63.56.png,4th,2,SU5.5X5.0,S459,SABC1470,1.4,,,A6N01,3.0,0.18887487251060175,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type SU5.5X5.0, die is omitted, but type S459, upper plate is dark blue and type SABC1470 with 1.4 mm thickness, lower plate is orange and type A6N01 with 3.0 mm thickness, head height from rivet top to upper plate is 0.1889 mm"
SPR2_SU5.5X6.0_D1120_SABC1470(1.0T)_A365(3.0T)_71.67.png,4th,2,SU5.5X6.0,D1120,SABC1470,1.0,,,A365,3.0,0.4510659671838375,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type SU5.5X6.0, die is omitted, but type D1120, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A365 with 3.0 mm thickness, head height from rivet top to upper plate is 0.4511 mm"
SPR2_SU5.5X6.0_D1220_SABC1470(1.0T)_A365(3.0T)_64.61.png,4th,2,SU5.5X6.0,D1220,SABC1470,1.0,,,A365,3.0,0.46432135178344996,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type SU5.5X6.0, die is omitted, but type D1220, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A365 with 3.0 mm thickness, head height from rivet top to upper plate is 0.4643 mm"
SPR2_SU5.5X6.0_S442_SABC1470(1.0T)_A6N01(2.5T)_69.18.png,4th,2,SU5.5X6.0,S442,SABC1470,1.0,,,A6N01,2.5,0.37845632547159136,"a segmentation mask of self-piercing rivet consisting of 2 plates, rivet is green and type SU5.5X6.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, lower plate is orange and type A6N01 with 2.5 mm thickness, head height from rivet top to upper plate is 0.3785 mm"
SPR3_AB5.5X5.5_S402_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_57.87.png,4th,3,AB5.5X5.5,S402,SABC1470,1.0,A6451,1.5,A6451,1.8,0.12393597092652955,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1239 mm"
SPR3_AB5.5X5.5_S429_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_64.44.png,4th,3,AB5.5X5.5,S429,SABC1470,1.0,A6451,1.5,A6451,1.8,0.3157910835818613,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X5.5, die is omitted, but type S429, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3158 mm"
SPR3_AB5.5X6.0_S402_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_57.50.png,4th,3,AB5.5X6.0,S402,SABC1470,1.0,A6451,1.5,A6451,1.8,0.1138913347097401,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1139 mm"
SPR3_AB5.5X6.0_S402_SABC1470(1.0T)_A6451(1.8T)_A6451(1.8T)_59.34.png,4th,3,AB5.5X6.0,S402,SABC1470,1.0,A6451,1.8,A6451,1.8,0.18988224974748819,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.8 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1899 mm"
SPR3_AB5.5X6.0_S429_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_65.56.png,4th,3,AB5.5X6.0,S429,SABC1470,1.0,A6451,1.5,A6451,1.8,0.31004653406238014,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S429, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3100 mm"
SPR3_AB5.5X6.0_S442_SABC1470(1.0T)_A6451(1.8T)_A6451(1.8T)_55.62.png,4th,3,AB5.5X6.0,S442,SABC1470,1.0,A6451,1.8,A6451,1.8,0.10812992185378512,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type AB5.5X6.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.8 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.1081 mm"
SPR3_BH5.5X6.0_S402_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_64.15.png,4th,3,BH5.5X6.0,S402,SABC1470,1.0,A6451,1.5,A6451,1.8,0.2990521815278422,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2991 mm"
SPR3_BH5.5X6.0_S402_SABC1470(1.0T)_A6451(1.8T)_A6451(1.8T)_64.51.png,4th,3,BH5.5X6.0,S402,SABC1470,1.0,A6451,1.8,A6451,1.8,0.31070047987203414,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.8 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3107 mm"
SPR3_BH5.5X6.0_S429_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_70.98.png,4th,3,BH5.5X6.0,S429,SABC1470,1.0,A6451,1.5,A6451,1.8,0.4200686600706301,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S429, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.4201 mm"
SPR3_BH5.5X6.0_S442_SABC1470(1.0T)_A6451(1.8T)_A6451(1.8T)_61.02.png,4th,3,BH5.5X6.0,S442,SABC1470,1.0,A6451,1.8,A6451,1.8,0.22971811017822952,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type BH5.5X6.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.8 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2297 mm"
SPR3_SU5.5X6.0_S402_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_67.05.png,4th,3,SU5.5X6.0,S402,SABC1470,1.0,A6451,1.5,A6451,1.8,0.32055177442877975,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X6.0, die is omitted, but type S402, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3206 mm"
SPR3_SU5.5X6.0_S429_SABC1470(1.0T)_A6451(1.5T)_A6451(1.8T)_68.30.png,4th,3,SU5.5X6.0,S429,SABC1470,1.0,A6451,1.5,A6451,1.8,0.36588181510848855,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X6.0, die is omitted, but type S429, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.5 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.3659 mm"
SPR3_SU5.5X6.0_S442_SABC1470(1.0T)_A6451(1.8T)_A6451(1.8T)_64.17.png,4th,3,SU5.5X6.0,S442,SABC1470,1.0,A6451,1.8,A6451,1.8,0.289071800939106,"a segmentation mask of self-piercing rivet consisting of 3 plates, rivet is green and type SU5.5X6.0, die is omitted, but type S442, upper plate is dark blue and type SABC1470 with 1.0 mm thickness, middle plate is yellow and type A6451 with 1.8 mm thickness, lower plate is orange and type A6451 with 1.8 mm thickness, head height from rivet top to upper plate is 0.2891 mm"
